totalBoy,totalGirl,totalCount,totalTeacherCon,totalTeacherReg,totalTeacherMale,totalTeacherFemale,schoolId,yearId,stateId,districtId,districtName,blockId,blockName,schoolName
46,32,78,0,4,4,0,2423758,10,110,2008,KISHANGANJ,20099,DIGHAL BANK,PS GONGA MOHALLA
142,189,331,0,10,8,2,2479968,10,110,2008,KISHANGANJ,20101,KOCHADHAMAN,MS MOHRA
36,28,64,0,2,2,0,2440329,10,110,2008,KISHANGANJ,20097,POTHIA,NPS MERIA NOORI IDGHA
38,44,82,0,2,1,1,2475569,10,110,2008,KISHANGANJ,20100,BAHADURGANJ,PS GOPAL PUR
121,183,304,0,9,7,2,2468119,10,110,2008,KISHANGANJ,20100,BAHADURGANJ,MS MURMALA
36,37,73,0,2,2,0,2453947,10,110,2008,KISHANGANJ,20100,BAHADURGANJ,NPS MILIK  GUWABARI GANGI
39,30,69,0,3,0,3,2432855,10,110,2008,KISHANGANJ,20095,KISHANGANJ,PS GOVIND PUR
210,246,456,0,13,9,4,2466588,10,110,2008,KISHANGANJ,20100,BAHADURGANJ,MS NATWA PARA
24,30,54,0,2,1,1,2432860,10,110,2008,KISHANGANJ,20097,POTHIA,NPS MIRAMANI KURSAKATA
50,41,91,0,4,2,2,2484473,10,110,2008,KISHANGANJ,20098,THAKURGANJ,P.S GUTHANIGACHHA
18,27,45,0,3,1,2,2469842,10,110,2008,KISHANGANJ,20101,KOCHADHAMAN,PS GWALDANGI
68,113,181,0,13,9,4,2453780,10,110,2008,KISHANGANJ,20097,POTHIA,MS NAV NADI
44,36,80,0,3,1,2,2441891,10,110,2008,KISHANGANJ,20098,THAKURGANJ,NPS MIRBHITTA (UTTAR TOLA)
38,36,74,0,3,1,2,2476923,10,110,2008,KISHANGANJ,20095,KISHANGANJ,P S HALAMALA DAKSHIN TOLA
125,187,312,0,14,10,4,2446146,10,110,2008,KISHANGANJ,20095,KISHANGANJ,MS ODRA GHAT
67,78,145,0,3,2,1,2407189,10,110,2008,KISHANGANJ,20097,POTHIA,N.P.S MIRCHAI BASTI
64,84,148,0,3,0,3,2477511,10,110,2008,KISHANGANJ,20099,DIGHAL BANK,PS HALDAWAN
236,204,440,0,8,6,2,2439329,10,110,2008,KISHANGANJ,20098,THAKURGANJ,MS PANCHGACHHI
29,19,48,0,2,2,0,2476088,10,110,2008,KISHANGANJ,20100,BAHADURGANJ,NPS MIRDHAN DANGHI SEMESWAR
42,31,73,0,2,0,2,2489643,10,110,2008,KISHANGANJ,20101,KOCHADHAMAN,PS HALDIKHORA BANKTOLA
163,188,351,0,8,7,1,2477759,10,110,2008,KISHANGANJ,20095,KISHANGANJ,MS PANISAL
62,60,122,0,3,2,1,2469601,10,110,2008,KISHANGANJ,20100,BAHADURGANJ,NPS MOHAMMAD NAGAR
64,62,126,0,2,1,1,2471690,10,110,2008,KISHANGANJ,20097,POTHIA,P.S HALIM NAGAR DANGI BASTI
18,20,38,0,9,7,2,2446964,10,110,2008,KISHANGANJ,20096,TERHA GACHH,MS PATASIDEVI GHANIFULSARA
39,66,105,0,3,1,2,2447133,10,110,2008,KISHANGANJ,20100,BAHADURGANJ,NPS MOHAN SINGH GACHH
34,43,77,0,4,2,2,2455821,10,110,2008,KISHANGANJ,20099,DIGHAL BANK,PS HANDIPOKHAR
104,146,250,0,7,2,5,2487184,10,110,2008,KISHANGANJ,20099,DIGHAL BANK,MS PATHERGHATTI
31,28,59,0,2,2,0,2461524,10,110,2008,KISHANGANJ,20097,POTHIA,N.P.S MOHNIA
202,263,465,0,11,8,3,2487014,10,110,2008,KISHANGANJ,20095,KISHANGANJ,MS PICHHLA
38,26,64,0,3,2,1,2410989,10,110,2008,KISHANGANJ,20101,KOCHADHAMAN,NPS MOTIPUR
351,608,959,0,23,9,14,2439825,10,110,2008,KISHANGANJ,20098,THAKURGANJ,MS POWA KHALI
54,60,114,0,1,1,0,2417414,10,110,2008,KISHANGANJ,20098,THAKURGANJ,NPS MOUJIDANGI
159,206,365,0,12,5,7,2431916,10,110,2008,KISHANGANJ,20095,KISHANGANJ,MS PRATAP
27,32,59,0,2,1,1,2431182,10,110,2008,KISHANGANJ,20100,BAHADURGANJ,NPS MUKHIYA TASNIF TOLA
60,56,116,0,9,6,3,2481952,10,110,2008,KISHANGANJ,20100,BAHADURGANJ,M.S PUBLIC SCHOOL BHATBARI
31,27,58,0,3,2,1,2415046,10,110,2008,KISHANGANJ,20100,BAHADURGANJ,NPS MUKTARAM DEVRI
44,46,90,0,3,1,2,2421291,10,110,2008,KISHANGANJ,20100,BAHADURGANJ,NPS BARA ALTABARI
163,152,315,0,11,6,5,2502290,10,110,2008,KISHANGANJ,20096,TERHA GACHH,UCHH MADHYAMIK VIDYALAY KAMATI
1112,338,1450,0,13,13,0,2405497,10,110,2008,KISHANGANJ,20100,BAHADURGANJ,+2 RUSSELL HIGH SCHOOL
15,15,30,0,2,2,0,2484922,10,110,2008,KISHANGANJ,20101,KOCHADHAMAN,N.P.S BARA BIRWA
208,292,500,0,7,3,4,2503016,10,110,2008,KISHANGANJ,20101,KOCHADHAMAN,UCHH MADHYAMIK VIDYALAY KANHAIYABARI
47,27,74,0,10,9,1,2438219,10,110,2008,KISHANGANJ,20100,BAHADURGANJ,ADARSH PUBLIC SCHOOL
55,55,110,0,2,0,2,2440334,10,110,2008,KISHANGANJ,20098,THAKURGANJ,NPS BARAHPOTHIA
129,186,315,0,9,6,4,2502498,10,110,2008,KISHANGANJ,20099,DIGHAL BANK,UCHH MADHYAMIK VIDYALAY KATHAL BARI
95,67,162,0,8,3,5,2431886,10,110,2008,KISHANGANJ,20095,KISHANGANJ,ADARSH PUBLIC SCHOOL DHARAMGANJ
35,26,61,0,1,1,0,2428125,10,110,2008,KISHANGANJ,20097,POTHIA,N.P.S BARAHTIYA AADIWASI TOLA
94,194,288,0,4,3,1,2501666,10,110,2008,KISHANGANJ,20100,BAHADURGANJ,UCHH MADHYAMIK VIDYALAY KATHAL BARI
64,62,126,0,3,3,0,2406187,10,110,2008,KISHANGANJ,20097,POTHIA,NPS BARAPOKHAR
4,0,4,0,1,1,0,2505533,10,110,2008,KISHANGANJ,20095,KISHANGANJ,AL AMIN ACADEMY
87,195,282,0,9,5,4,2498290,10,110,2008,KISHANGANJ,20098,THAKURGANJ,"UCHH MADHYAMIK VIDYALAY, KHARUDAH"
62,61,123,0,4,3,1,2443964,10,110,2008,KISHANGANJ,20097,POTHIA,NPS BARNI BASTI
68,44,112,8,3,6,5,2493530,10,110,2008,KISHANGANJ,20095,KISHANGANJ,AL ANJUMAN PUBLIC SCHOOL
88,134,222,0,10,7,3,2501625,10,110,2008,KISHANGANJ,20100,BAHADURGANJ,UCHH MADHYAMIK VIDYALAY KHODA GANJ
79,82,161,0,3,2,1,2450313,10,110,2008,KISHANGANJ,20099,DIGHAL BANK,N.P.S BAROBHANG
24,6,30,0,7,6,1,2505532,10,110,2008,KISHANGANJ,20096,TERHA GACHH,AL FALAH NATIONAL ACADEMY
110,110,220,0,7,4,3,2501771,10,110,2008,KISHANGANJ,20101,KOCHADHAMAN,UCHH MADHYAMIK VIDYALAY KOCHA DHAMAN
23,17,40,0,2,1,1,2471886,10,110,2008,KISHANGANJ,20098,THAKURGANJ,NPS BASANDUBI MAHTO TOLA
80,46,126,0,9,6,3,2486057,10,110,2008,KISHANGANJ,20100,BAHADURGANJ,ALFA PUBLIC SCHOOL
151,171,322,0,9,8,1,2503022,10,110,2008,KISHANGANJ,20101,KOCHADHAMAN,UCHH MADHYAMIK VIDYALAY KOCHGADH PURANDAHA
69,69,138,0,5,2,3,2471132,10,110,2008,KISHANGANJ,20098,THAKURGANJ,NPS BASIRNAGAR
5,2,7,0,7,6,1,2449026,10,110,2008,KISHANGANJ,20097,POTHIA,AL HABIB PUBLIC SCHOOL
93,137,230,0,10,6,4,2501559,10,110,2008,KISHANGANJ,20100,BAHADURGANJ,UCHH MADHYAMIK VIDYALAY KUDHAILA
12,23,35,0,2,2,0,2440800,10,110,2008,KISHANGANJ,20098,THAKURGANJ,NPS BASTA
14,1,15,0,6,3,3,2430942,10,110,2008,KISHANGANJ,20101,KOCHADHAMAN,AL-HAQUE PUBLIC SCHOOL BHAGBAISA
110,138,248,0,8,8,0,2502526,10,110,2008,KISHANGANJ,20099,DIGHAL BANK,UCHH MADHYAMIK VIDYALAY KUDHAILI
120,98,218,0,6,2,4,2466593,10,110,2008,KISHANGANJ,20101,KOCHADHAMAN,"NPS BASTAKOLA, PURAB  MOUJABARI GHATT"
97,38,135,0,8,7,1,2477379,10,110,2008,KISHANGANJ,20100,BAHADURGANJ,AL HIRA NATIONAL ACADEMY
66,233,299,0,11,8,3,2502281,10,110,2008,KISHANGANJ,20097,POTHIA,UCHH MADHYAMIK VIDYALAY KUSIYARI
43,46,89,0,2,1,1,2450791,10,110,2008,KISHANGANJ,20097,POTHIA,NPS BATTOLA
90,55,145,0,10,9,1,2448254,10,110,2008,KISHANGANJ,20100,BAHADURGANJ,AL.HIRA PUBLIC SCHOOL
88,140,228,0,8,4,4,2498280,10,110,2008,KISHANGANJ,20101,KOCHADHAMAN,"UCHH MADHYAMIK VIDYALAY, KUTTI"
18,37,55,0,2,1,1,2428132,10,110,2008,KISHANGANJ,20098,THAKURGANJ,NPS BELBARI
165,60,225,0,13,11,2,2431063,10,110,2008,KISHANGANJ,20101,KOCHADHAMAN,ALIM PUBLIC SCHOOL
104,147,251,0,8,3,5,2502289,10,110,2008,KISHANGANJ,20096,TERHA GACHH,UCHH MADHYAMIK VIDYALAY KUWARI
67,76,143,0,5,1,4,2454102,10,110,2008,KISHANGANJ,20100,BAHADURGANJ,NPS BELBARI TANGTANGI
67,80,147,0,6,6,0,2495324,10,110,2008,KISHANGANJ,20098,THAKURGANJ,AL MARKAZUL ISLAMI LIL BANEN AL BANAT
91,123,214,0,8,5,3,2503023,10,110,2008,KISHANGANJ,20101,KOCHADHAMAN,UCHH MADHYAMIK VIDYALAY KUWARI KAIRI
50,38,88,0,3,0,3,2477760,10,110,2008,KISHANGANJ,20095,KISHANGANJ,NPS BELWA BASTI
289,353,642,0,13,7,6,2465781,10,110,2008,KISHANGANJ,20100,BAHADURGANJ,AMS GANGI HAT
82,110,192,0,5,4,1,2501644,10,110,2008,KISHANGANJ,20100,BAHADURGANJ,UCHH MADHYAMIK VIDYALAY LAUCHA
78,42,120,0,14,10,4,2483043,10,110,2008,KISHANGANJ,20095,KISHANGANJ,AMS INTERNATIONAL SCHOOL
62,72,134,0,5,1,4,2431917,10,110,2008,KISHANGANJ,20100,BAHADURGANJ,NPS BENI CHAUPAL TOLA
102,72,174,1,3,4,0,2502532,10,110,2008,KISHANGANJ,20099,DIGHAL BANK,UCHH MADHYAMIK VIDYALAY LAXMIPUR BURZTOLA
38,39,77,0,2,1,1,2482792,10,110,2008,KISHANGANJ,20098,THAKURGANJ,NPS BESARBATI ADIWASI TOLA
310,348,658,0,15,9,6,2484466,10,110,2008,KISHANGANJ,20097,POTHIA,AMS   POTHIA
143,162,305,0,9,5,4,2502508,10,110,2008,KISHANGANJ,20099,DIGHAL BANK,UCHH MADHYAMIK VIDYALAY LAXMIPUR TALGACH
35,29,64,0,2,1,1,2457274,10,110,2008,KISHANGANJ,20100,BAHADURGANJ,NPS BHADESAR
237,233,470,0,16,7,9,2459970,10,110,2008,KISHANGANJ,20098,THAKURGANJ,AMS THAKURGANJ
156,178,334,0,12,4,8,2501974,10,110,2008,KISHANGANJ,20098,THAKURGANJ,UCHH MADHYAMIK VIDYALAY LODHA
279,365,644,1,17,8,10,2454198,10,110,2008,KISHANGANJ,20099,DIGHAL BANK,AMS TULSIA
30,24,54,0,4,4,0,2479962,10,110,2008,KISHANGANJ,20100,BAHADURGANJ,NPS BHADURPUR
173,246,419,0,10,9,1,2501632,10,110,2008,KISHANGANJ,20100,BAHADURGANJ,UCHH MADHYAMIK VIDYALAY LOHA GARA HAT
32,42,74,0,2,1,1,2485341,10,110,2008,KISHANGANJ,20098,THAKURGANJ,NPS BHAISLAUTI(JHALA)
98,52,150,0,5,3,2,2431645,10,110,2008,KISHANGANJ,20098,THAKURGANJ,ANAND MARG JAGRITI SCHOOL THAKURGANJ
57,56,113,0,10,8,2,2501662,10,110,2008,KISHANGANJ,20100,BAHADURGANJ,UCHH MADHYAMIK VIDYALAY MAHESH BATHANA
51,42,93,0,3,1,2,2462996,10,110,2008,KISHANGANJ,20098,THAKURGANJ,NPS BHANKARDWARI-1 BHOLMARA
148,180,328,0,8,7,1,2436580,10,110,2008,KISHANGANJ,20095,KISHANGANJ,A-RAQUIB UMS MAHALBARI
154,152,306,0,7,5,2,2502063,10,110,2008,KISHANGANJ,20095,KISHANGANJ,UCHH MADHYAMIK VIDYALAY MAHINGAON
48,37,85,0,1,1,0,2406685,10,110,2008,KISHANGANJ,20098,THAKURGANJ,NPS BHANKARDWARI-II (KHARUDAH)
55,26,81,6,1,5,2,2505366,10,110,2008,KISHANGANJ,20099,DIGHAL BANK,ARYABHATTA NATIONAL SCHOOL
37,42,79,0,6,4,2,2498277,10,110,2008,KISHANGANJ,20101,KOCHADHAMAN,"UCHH MADHYAMIK VIDYALAY, MAJKURI"
30,27,57,0,2,1,1,2455050,10,110,2008,KISHANGANJ,20098,THAKURGANJ,NPS BHAT GAWON
21,8,29,0,9,3,6,2504250,10,110,2008,KISHANGANJ,20100,BAHADURGANJ,ARZOO ACADEMY
60,98,158,0,5,1,4,2501651,10,110,2008,KISHANGANJ,20100,BAHADURGANJ,UCHH MADHYAMIK VIDYALAY MANDAL TOLA DOHAR
18,31,49,0,1,1,0,2450789,10,110,2008,KISHANGANJ,20097,POTHIA,N.P.S BHATKUNDA
35,33,68,0,9,5,4,2499277,10,110,2008,KISHANGANJ,20099,DIGHAL BANK,ASAD MORAL SCHOOL
121,130,251,0,11,7,4,2502272,10,110,2008,KISHANGANJ,20097,POTHIA,UCHH MADHYAMIK VIDYALAY MARIA
86,96,182,0,3,2,1,2474318,10,110,2008,KISHANGANJ,20098,THAKURGANJ,NPS BHELAGURI
46,52,98,0,2,2,0,2426531,10,110,2008,KISHANGANJ,20100,BAHADURGANJ,ASHRAFOL ULOOM
53,110,163,0,10,5,5,2501522,10,110,2008,KISHANGANJ,20100,BAHADURGANJ,UCHH MADHYAMIK VIDYALAY MASAN GAON
30,26,56,0,2,1,1,2411692,10,110,2008,KISHANGANJ,20096,TERHA GACHH,NPS BHELA GURI PASHCHIM TOLA
11,2,13,0,5,3,2,2505536,10,110,2008,KISHANGANJ,20098,THAKURGANJ,ASIAN PUBLIC SCHOOL
90,130,220,0,2,1,1,2501774,10,110,2008,KISHANGANJ,20101,KOCHADHAMAN,UCHH MADHYAMIK VIDYALAY MAUDHO
15,17,32,0,2,1,1,2451232,10,110,2008,KISHANGANJ,20097,POTHIA,NPS  BHERBHERI
86,85,171,0,10,9,1,2499327,10,110,2008,KISHANGANJ,20098,THAKURGANJ,AUTHENTIC IDEAL SCHOOL
111,103,214,0,5,4,1,2501776,10,110,2008,KISHANGANJ,20101,KOCHADHAMAN,UCHH MADHYAMIK VIDYALAY MOHRA
55,52,107,0,2,1,1,2421487,10,110,2008,KISHANGANJ,20098,THAKURGANJ,NPS BHERBHERI
429,294,723,0,13,9,4,2437455,10,110,2008,KISHANGANJ,20100,BAHADURGANJ,AZIM NATIONAL SCHOOL
76,117,193,0,9,5,4,2498284,10,110,2008,KISHANGANJ,20101,KOCHADHAMAN,"UCHH MADHYAMIK VIDYALAY, MOUDHO"
38,35,73,0,2,1,1,2481929,10,110,2008,KISHANGANJ,20098,THAKURGANJ,NPS BHIMBHALISH
36,20,56,0,9,4,5,2403832,10,110,2008,KISHANGANJ,20101,KOCHADHAMAN,BADAR PUBLIC SCHOOL
78,111,189,0,7,6,1,2501620,10,110,2008,KISHANGANJ,20100,BAHADURGANJ,UCHH MADHYAMIK VIDYALAY NATWA PARA
18,25,43,0,3,0,3,2406687,10,110,2008,KISHANGANJ,20098,THAKURGANJ,NPS BHOLMARA
188,68,256,0,14,11,3,2419530,10,110,2008,KISHANGANJ,20100,BAHADURGANJ,BAHADURGANJ COLLEGE BAHADURGANJ
51,88,139,0,9,5,4,2502283,10,110,2008,KISHANGANJ,20097,POTHIA,UCHH MADHYAMIK VIDYALAY NAV NADI
46,65,111,0,3,1,2,2466589,10,110,2008,KISHANGANJ,20100,BAHADURGANJ,NPS BHOPLA
46,35,81,0,3,2,1,2432875,10,110,2008,KISHANGANJ,20101,KOCHADHAMAN,BAHRUDDIN P.S BHORHA BHERBHARIA
20,34,54,0,10,7,3,2498270,10,110,2008,KISHANGANJ,20100,BAHADURGANJ,"UCHH MADHYAMIK VIDYALAY, NISHANDRA"
14,11,25,0,5,1,4,2475639,10,110,2008,KISHANGANJ,20101,KOCHADHAMAN,NPS BHOURA TOLA
1344,1037,2381,0,97,44,53,2453526,10,110,2008,KISHANGANJ,20095,KISHANGANJ,BAL MANDIR SEN SEC SCHOOL
72,69,141,0,7,5,2,2501868,10,110,2008,KISHANGANJ,20098,THAKURGANJ,UCHH MADHYAMIK VIDYALAY PANCHGACHHI
33,40,73,0,1,1,0,2452726,10,110,2008,KISHANGANJ,20098,THAKURGANJ,NPS BIRANGACHH
73,26,99,0,10,7,4,2499155,10,110,2008,KISHANGANJ,20101,KOCHADHAMAN,BASE PUBLIC SCHOOL
172,178,350,0,8,3,5,2433621,11,110,2008,KISHANGANJ,20097,POTHIA,UMS  CHANA MANA
47,42,89,0,3,2,1,2446157,11,110,2008,KISHANGANJ,20099,DIGHAL BANK,PS MANDIR TOLA KUMHIYA
80,89,169,0,3,1,2,2406683,11,110,2008,KISHANGANJ,20098,THAKURGANJ,PS KATHAL DANGI
46,35,81,0,5,5,0,2475722,11,110,2008,KISHANGANJ,20095,KISHANGANJ,MADRASA SAIFUL ULOOM TENGERMARI
96,161,257,0,9,3,6,2436911,11,110,2008,KISHANGANJ,20099,DIGHAL BANK,UMS CHAHATPUR
61,56,117,0,4,4,0,2447213,11,110,2008,KISHANGANJ,20099,DIGHAL BANK,PS MANAGER TOLA SINGHIMARI
49,36,85,0,2,1,1,2488380,11,110,2008,KISHANGANJ,20099,DIGHAL BANK,PS KATA TAPPU
47,89,136,0,6,4,2,2495267,11,110,2008,KISHANGANJ,20099,DIGHAL BANK,MADRASA SADAQUATUL BANAT
77,46,123,0,4,4,0,2493539,11,110,2008,KISHANGANJ,20097,POTHIA,MADRASA SAIYADUL MADARIS DHANTOLA & JAGDUBA
64,60,124,0,3,2,1,2455045,11,110,2008,KISHANGANJ,20095,KISHANGANJ,PS KATHMOHAN
14,14,28,0,2,1,1,2466585,11,110,2008,KISHANGANJ,20099,DIGHAL BANK,PS MANDIR TOLA PALSA
74,88,162,0,5,5,0,2409222,11,110,2008,KISHANGANJ,20098,THAKURGANJ,U.M.S.CHANDPATWA
107,121,228,0,4,4,0,2487336,11,110,2008,KISHANGANJ,20099,DIGHAL BANK,MADRASA SHAHADATUL ISLAM TALBARI
101,80,181,0,4,1,3,2490360,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,PS KAZI BASTI DOHAR
73,80,153,0,3,3,0,2443967,11,110,2008,KISHANGANJ,20099,DIGHAL BANK,PS MARIYAM SAMITI TOLA
147,252,399,0,12,6,6,2440337,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,UMS CHANDWAR HAT
69,71,140,0,5,5,0,2431901,11,110,2008,KISHANGANJ,20095,KISHANGANJ,MADRASA TAKMILUL ULOOM RASHIDIA KHIRDAH
57,53,110,0,3,1,2,2418367,11,110,2008,KISHANGANJ,20097,POTHIA,PS  KESHO JHARA
28,28,56,0,2,2,0,2465326,11,110,2008,KISHANGANJ,20097,POTHIA,PS  MECHHA  BARI  (BEP)
168,169,337,0,7,5,2,2451710,11,110,2008,KISHANGANJ,20097,POTHIA,UMS  CHATTAR GACHH  KANYA
95,148,243,0,5,5,0,2458700,11,110,2008,KISHANGANJ,20095,KISHANGANJ,MADRASA TALIMUL ISLAM CHAKLA
37,34,71,0,3,0,3,2447703,11,110,2008,KISHANGANJ,20096,TERHA GACHH,PS KHANIABAD
54,73,127,0,5,3,2,2439823,11,110,2008,KISHANGANJ,20097,POTHIA,PS MIRADANGI
124,108,232,0,8,6,2,2449056,11,110,2008,KISHANGANJ,20098,THAKURGANJ,UMS CHENGMARI
39,51,90,0,2,2,0,2414972,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,MADRASA TALIMUL MUSLAMIN SAIDPUR  GAMHARIA
44,46,90,0,3,0,3,2467342,11,110,2008,KISHANGANJ,20097,POTHIA,P.S KHANKA
42,36,78,0,4,2,2,2426418,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,PS MIRZA BAGH
88,118,206,0,6,3,3,2429583,11,110,2008,KISHANGANJ,20097,POTHIA,U.M.S   CHHAGALIA
80,69,149,0,2,2,0,2470259,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,MADRASA TALIMUL QURAN BETBARI DOHAR MALANI
26,28,54,0,3,1,2,2458521,11,110,2008,KISHANGANJ,20096,TERHA GACHH,P.S KHARI BASHTI LODHABARI
53,64,117,0,4,2,2,2477761,11,110,2008,KISHANGANJ,20095,KISHANGANJ,PS MOHAMMADPUR FAKIRTOLA
81,65,146,0,4,3,1,2427521,11,110,2008,KISHANGANJ,20097,POTHIA,MADRASA TAZVIZUL QURWAN PAHARKATTA
115,149,264,0,12,8,4,2469523,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,UMS CHHOTI JHIL JHILI
119,129,248,0,4,3,1,2491100,11,110,2008,KISHANGANJ,20099,DIGHAL BANK,PS KHARIBASTI
36,28,64,0,4,2,2,2476352,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,PS MOHRA PURAB TOLA
94,76,170,0,7,5,2,2455814,11,110,2008,KISHANGANJ,20096,TERHA GACHH,UMS CHICHORA
51,42,93,0,6,6,0,2493542,11,110,2008,KISHANGANJ,20097,POTHIA,MADRASA ZAINUL-ISLAM HASIRGANJ BABHANGAON
85,115,200,0,6,2,4,2422219,11,110,2008,KISHANGANJ,20099,DIGHAL BANK,PS KHARI DUBRI
15,18,33,0,4,1,3,2450788,11,110,2008,KISHANGANJ,20097,POTHIA,PS MOLNA PARA
350,335,685,0,16,11,5,2451233,11,110,2008,KISHANGANJ,20097,POTHIA,UMS  CHICHUA  BARI
47,22,69,0,5,5,0,2477773,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,MADRASA ZIAUL ULOOM NARKALIHAT
47,43,90,0,3,2,1,2418366,11,110,2008,KISHANGANJ,20097,POTHIA,PS  KHARKHARI
92,109,201,0,5,4,1,2486605,11,110,2008,KISHANGANJ,20095,KISHANGANJ,PS MOTIHARA WEST
103,136,239,0,5,1,4,2437158,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,UMS CHIKABARI
76,70,146,0,6,4,2,2409779,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,MADRASTUL BANAT MEHRUNA ABEDEEN JURAIL
56,51,107,0,3,1,2,2479238,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,PS KHARSANTOLI
63,72,135,0,4,3,1,2440330,11,110,2008,KISHANGANJ,20098,THAKURGANJ,PS MOULANI
138,133,271,0,7,3,4,2456529,11,110,2008,KISHANGANJ,20096,TERHA GACHH,UMS CHILHANIA
14,12,26,0,6,6,0,2493555,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,MADRSA AZHARUL ULOOM NATWAPARA
47,35,82,0,4,1,3,2488904,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,P S KHARSEL
35,33,68,0,1,1,0,2422988,11,110,2008,KISHANGANJ,20095,KISHANGANJ,PS/MS SANSKRIT KUCHIYABARI
180,137,317,0,9,4,5,2469522,11,110,2008,KISHANGANJ,20095,KISHANGANJ,UMS CHILMARI
83,73,156,0,3,3,0,2456543,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,MADRSA DAIMUL ULOOM DALA
23,21,44,0,3,2,1,2455827,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,PS KHATYATOLI
29,30,59,0,3,3,0,2453515,11,110,2008,KISHANGANJ,20095,KISHANGANJ,PS MUNSITOLA MAJHIYA
124,149,273,0,9,6,3,2422999,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,UMS CHOPRA BAKHARI
47,45,92,0,4,4,0,2493557,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,MADRSA DAROOL ULOOM BALIA QUADAMGACHI
40,56,96,0,2,1,1,2407192,11,110,2008,KISHANGANJ,20097,POTHIA,PS  KHEKI BASTI
15,23,38,0,2,1,1,2476754,11,110,2008,KISHANGANJ,20096,TERHA GACHH,PS MUSHARI TOLA BAJRADANGA
64,64,128,0,7,3,4,2463831,11,110,2008,KISHANGANJ,20097,POTHIA,UMS   CHORO GADDI BEP
105,108,213,0,5,5,0,2443965,11,110,2008,KISHANGANJ,20097,POTHIA,MADRSA HEDAYATUL ISLAM KALA SINGHIA
44,65,109,0,4,1,3,2421495,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,PS KHOPIYAPAR
49,73,122,0,4,0,4,2422224,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,PS NAGRI PRABHA
132,202,334,0,7,7,0,2488908,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,UMS CHUNA MARI
41,45,86,0,6,5,1,2504421,11,110,2008,KISHANGANJ,20098,THAKURGANJ,MADRSA IMDADIA TELIBHITTA
63,79,142,0,3,2,1,2408964,11,110,2008,KISHANGANJ,20098,THAKURGANJ,PS KHOUSIDANGI (BEP)
55,41,96,0,4,2,2,2421017,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,PS NAR KALI HAT
183,167,350,0,8,4,4,2410211,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,U M S CHUNIMARIDALA   (BEP)
137,134,271,0,2,2,0,2493556,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,MADRSA ISLAMIA JAMEUL ULOOM ANDHASUR TOLA FULWARI
69,64,133,0,2,1,1,2477765,11,110,2008,KISHANGANJ,20096,TERHA GACHH,PS KHURKHURIYA
80,104,184,0,10,3,7,2432870,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,UMS CHURA KUTTI
54,70,124,0,3,2,1,2443805,11,110,2008,KISHANGANJ,20096,TERHA GACHH,P S NAYATOLA BIBIGANJ
75,112,187,0,5,5,0,2433627,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,MADRSA MISBAHULULOOM WAHIDIA QUAZI TOLA BHORADAH
44,43,87,0,3,1,2,2468124,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,PS KOCHA DHAMAN GIRL
26,21,47,0,3,2,1,2446779,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,PS NAZIRTOLA GORAMANI
204,240,444,0,9,6,3,2441413,11,110,2008,KISHANGANJ,20098,THAKURGANJ,UMS CHURLI GURI
67,82,149,0,4,4,0,2479233,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,MADRSA TALIMUL ISLAM DOGACHHI (DOGACHHI)
41,56,97,0,4,2,2,2462999,11,110,2008,KISHANGANJ,20098,THAKURGANJ,PS KOEYA (BEP)
85,82,167,0,1,1,0,2485340,11,110,2008,KISHANGANJ,20098,THAKURGANJ,PS NEJAGACHH
121,124,245,0,8,5,3,2456538,11,110,2008,KISHANGANJ,20100,BAHADURGANJ,UMS DABAR
25,51,76,8,0,8,0,2450085,11,110,2008,KISHANGANJ,20099,DIGHAL BANK,MADRSA TALIMUL QURAN NOORSHEDUL ISLAM KARUAMANI
39,47,86,0,2,1,1,2457278,11,110,2008,KISHANGANJ,20101,KOCHADHAMAN,P.S KOITOR
