udiseschCode,yearId,yearDesc,stateName,districtName,blockName,villWardName,clusterName,assemblyCd,panDesc,cityDesc,municipalityDesc,assemblyCdDesc,parlCdDesc,schoolName,schLocRU,schLocDesc,schCategoryId,schCategoryDesc,schType,schTypeDesc,lowClass,highClass,schMgmtId,schMgmtCenterId,schMgmtStateDesc,schMgmtNationalDesc,schoolStatus,schStatusName,pincode,tchReg,tchCont,tchPart,tchCat1,tchCat2,tchCat3,tchCat4,tchCat5,tchCat6,tchCat7,tchCat8,tchCat10,tchCat11,totMale,totFemale,totNr,totalTeacher,tchAbove55,totTchBelowGraduate,totTchGraduateAbove,totTchPgraduateAbove,compM,compF,compT,tchInvlovedNonTchAssign,tchRecvdServiceTrng,partTimeInstructor,ftbPr,transptPr,uniformPr,ftbUpr,transptUpr,uniformUpr,totalGrant,totalExpediture,profQual1,profQual2,profQual3,profQual4,profQual5,profQual6,profQual7,profQual8,profQual10,profQual11,profQual12,lgdurbanlocalbodyId,lgdurbanlocalbodyName,lgdwardId,lgdwardName,lgdvillageId,lgdvillName,lgdpanchayatId,lgdvillpanchayatName,lgdblockId,lgdblockName,schoolId,stateId,districtId,blockId
******16601,11,2024-25,BIHAR,KISHANGANJ,KOCHADHAMAN,Hatgachhi,UMS ATUFATGANJ,1008004,NA,NA,NA,KOCHADHAMAN-55,,NPS HAT GACHHI,1,1-Rural,1,Primary,3,3-Co-ed,1,5,1,1,Department of Education,Department of Education,0,Operational,855115.0,4,0,0,4,0,0,0,0,0,0,0,0,0,2,2,0,4,0,2,2,0,1,1,0,0,0,0,3,0,3,0,0,0,25000.0,25000.0,1,0,0,0,0,0,0,0,3,0,0,,,,,222894,Hatgachhi,96839,Tegharia,1824,KOCHADHAMAN,2490366,110,2008,20101
******03701,11,2024-25,BIHAR,KISHANGANJ,BAHADURGANJ,,M.S.BAHADURGANJ,1008002,NA,NA,NA,BAHADURGANJ-52,,PS SATAL NIHAL BHAG,2,2-Urban,1,Primary,3,3-Co-ed,1,5,1,1,Department of Education,Department of Education,0,Operational,855101.0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,0,2,0,1,0,0,0,0,0,0,90,0,0,0,0,0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,249589,Bahadurganj-Town Panchayat,1299526,Bahadurganj (NP) - Ward No.14,,,,,0,,2464574,110,2008,20100
******06204,11,2024-25,BIHAR,KISHANGANJ,KOCHADHAMAN,Sontha,U M S TITIHA,1008004,NA,NA,NA,KOCHADHAMAN-55,,UMS NIHALBHAG SONTHA,1,1-Rural,2,Primary with Upper Primary,3,3-Co-ed,1,8,1,1,Department of Education,Department of Education,0,Operational,855115.0,5,0,0,0,0,5,0,0,0,0,0,0,0,3,2,0,5,0,1,2,2,0,0,0,0,0,0,69,0,0,39,0,0,50000.0,50000.0,1,0,0,0,0,0,0,0,4,0,0,,,,,222859,Sontha,96837,Sontha,1824,KOCHADHAMAN,2458198,110,2008,20101
******02702,11,2024-25,BIHAR,KISHANGANJ,KISHANGANJ,Singhia Kulamani,M.S PANISAL,1008001,NA,NA,NA,KISHANGANJ-54,,UMS KULA MANI,1,1-Rural,2,Primary with Upper Primary,3,3-Co-ed,1,8,1,1,Department of Education,Department of Education,0,Operational,855107.0,12,0,0,3,6,3,0,0,0,0,0,0,0,9,3,0,12,1,3,4,5,0,0,0,0,0,0,145,1,121,165,0,162,85000.0,85000.0,6,0,4,0,1,0,0,1,0,0,0,,,,,222926,Singhia Kulamani,96814,Singhia Kulamani,1823,KISHANGANJ,2421107,110,2008,20095
******00502,11,2024-25,BIHAR,KISHANGANJ,DIGHAL BANK,Lachhmipur,M S LAXMIPUR BURZ TOLA,1008002,NA,NA,NA,BAHADURGANJ-52,,PS AADIWASI TOLA LAXMIPUR,1,1-Rural,1,Primary,3,3-Co-ed,1,5,1,1,Department of Education,Department of Education,0,Operational,855101.0,4,0,0,4,0,0,0,0,0,0,0,0,0,2,2,0,4,0,2,2,0,0,0,0,0,4,0,134,1,131,0,0,0,55000.0,55000.0,0,0,0,0,0,0,0,0,4,0,0,,,,,222329,Lachhmipur,96799,Laxmipur,1822,DIGHALBANK,2454451,110,2008,20099
******00702,11,2024-25,BIHAR,KISHANGANJ,DIGHAL BANK,Garbhanadenga,M.S.GANDHARV DANGA,1008003,NA,NA,NA,THAKURGANJ-53,,MADRASA DARUL ULOOM HUSSAINIA BALUABARI,1,1-Rural,2,Primary with Upper Primary,3,3-Co-ed,1,8,97,97,Madrasa Unaided (Recognized),Madrasa Private Unaided (Recognized),0,Operational,855108.0,4,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,4,1,2,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0.0,0.0,1,0,0,0,1,1,0,0,1,0,0,,,,,222342,Garbhanadenga,96797,Karuwamani,1822,DIGHALBANK,2474901,110,2008,20099
******02004,11,2024-25,BIHAR,KISHANGANJ,TERHA GACHH,Dak Pokhar,M S BAIGANA,1008002,NA,NA,NA,BAHADURGANJ-52,,NPS DAMUTOLA  KAUWATOLI,1,1-Rural,1,Primary,3,3-Co-ed,1,5,1,1,Department of Education,Department of Education,0,Operational,855101.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,55,6,39,0,0,0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,,,,,222290,Dak Pokhar,96865,Dak Pokhar,1826,TERHAGACHH,2425467,110,2008,20096
******02408,11,2024-25,BIHAR,KISHANGANJ,THAKURGANJ,Bhatgaon,R.M.S.GALGALIA,1008003,NA,NA,NA,THAKURGANJ-53,,NPS GANESHTOLA,1,1-Rural,1,Primary,3,3-Co-ed,1,5,1,1,Department of Education,Department of Education,0,Operational,855106.0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0,0,1,0,0,0,0,22,0,21,0,0,0,25000.0,25000.0,1,0,0,0,0,0,0,0,1,0,0,,,,,222375,Bhatgaon,96878,Bhat Gaon,1827,THAKURGANJ,2441215,110,2008,20098
******01702,11,2024-25,BIHAR,KISHANGANJ,TERHA GACHH,Suhia,MS SUHIYA RAHMATPUR,1008002,NA,NA,NA,BAHADURGANJ-52,,NPS HATGAWN SUHIYA,1,1-Rural,1,Primary,3,3-Co-ed,1,5,1,1,Department of Education,Department of Education,0,Operational,855101.0,3,0,0,3,0,0,0,0,0,0,0,0,0,1,2,0,3,0,2,1,0,0,0,0,0,0,0,45,0,0,0,0,0,0.0,0.0,2,0,0,0,0,0,0,0,1,0,0,,,,,222276,Suhia,96864,Chilahnia,1826,TERHAGACHH,2468111,110,2008,20096
******09702,11,2024-25,BIHAR,KISHANGANJ,KISHANGANJ,,S.G.SING.M.S.KISHANGANJ,1008001,NA,NA,NA,KISHANGANJ-54,,PS SATBHITTA MAJHIA,2,2-Urban,1,Primary,3,3-Co-ed,1,5,1,1,Department of Education,Department of Education,0,Operational,855107.0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,1,2,0,0,0,0,0,0,0,130,0,97,0,0,0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,249590,Kishanganj-Municipality,1299441,Kishanganj (M) - Ward No.34,,,,,0,,2475592,110,2008,20095
******08201,11,2024-25,BIHAR,KISHANGANJ,BAHADURGANJ,Kumhartoli,U.MS KUMHAR TOLI,1008002,NA,NA,NA,BAHADURGANJ-52,,UMS  KUMAHAR TOLI,1,1-Rural,2,Primary with Upper Primary,3,3-Co-ed,1,8,1,1,Department of Education,Department of Education,0,Operational,855108.0,7,0,0,1,1,5,0,0,0,0,0,0,0,4,3,0,7,0,0,3,4,0,0,0,0,7,0,129,0,2,41,0,6,60000.0,60000.0,0,0,0,0,1,0,0,0,6,0,0,,,,,222662,Kumhartoli,96775,Chikabari,1821,BAHADURGANJ,2443975,110,2008,20100
******02407,11,2024-25,BIHAR,KISHANGANJ,THAKURGANJ,Bhatgaon,R.M.S.GALGALIA,1008003,NA,NA,NA,THAKURGANJ-53,,UMS NIMBUGURI,1,1-Rural,2,Primary with Upper Primary,3,3-Co-ed,1,8,1,1,Department of Education,Department of Education,0,Operational,855106.0,8,0,0,2,6,0,0,0,0,0,0,0,0,6,2,0,8,0,3,5,0,0,0,0,1,0,0,84,0,35,28,0,8,50000.0,50000.0,5,0,2,0,0,0,0,0,1,0,0,,,,,222375,Bhatgaon,96878,Bhat Gaon,1827,THAKURGANJ,2430053,110,2008,20098
******08903,11,2024-25,BIHAR,KISHANGANJ,KISHANGANJ,,PRATAP M S KISHANGANJ,1008001,NA,NA,NA,KISHANGANJ-54,,MADRASA DARUS SALAM BILATIBARI KHAGRA,2,2-Urban,2,Primary with Upper Primary,3,3-Co-ed,1,8,97,97,Madrasa Unaided (Recognized),Madrasa Private Unaided (Recognized),0,Operational,855107.0,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,249590,Kishanganj-Municipality,35828,Kishanganj (M) - Ward No.21,,,,,0,,2410077,110,2008,20095
******15601,11,2024-25,BIHAR,KISHANGANJ,POTHIA,Indarpur,U.M.S GEORAMARI,1008001,NA,NA,NA,KISHANGANJ-54,,NPS DANGAPARA PASWAN TOLA,1,1-Rural,1,Primary,3,3-Co-ed,1,5,1,1,Department of Education,Department of Education,0,Operational,855117.0,3,0,0,3,0,0,0,0,0,0,0,0,0,2,1,0,3,0,3,0,0,0,0,0,0,0,0,69,0,11,0,0,0,30000.0,30000.0,2,0,0,0,0,0,0,0,1,0,0,,,,,222621,Indarpur,96857,Raypur,1825,POTHIA,2468114,110,2008,20097
******18801,11,2024-25,BIHAR,KISHANGANJ,POTHIA,Galgalia,U.M.S BAKSA,1008001,NA,NA,NA,KISHANGANJ-54,,NPS GANJA  BARI,1,1-Rural,1,Primary,3,3-Co-ed,1,5,1,1,Department of Education,Department of Education,0,Operational,855117.0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,2,0,1,1,0,1,0,0,0,1,0,67,0,67,0,0,0,25000.0,25000.0,1,0,0,0,0,0,0,0,1,0,0,,,,,222597,Galgalia,96842,Budhnai,1825,POTHIA,2488890,110,2008,20097
******01001,11,2024-25,BIHAR,KISHANGANJ,BAHADURGANJ,Bhatabari,U.M.S NAVIN BANSBARI,1008002,NA,NA,NA,BAHADURGANJ-52,,PS AAM BARI,1,1-Rural,1,Primary,3,3-Co-ed,1,5,1,1,Department of Education,Department of Education,0,Operational,855101.0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,68,0,3,0,0,0,0.0,0.0,0,0,0,0,0,0,0,3,0,0,0,,,,,222721,Bhatabari,96772,Bhatabari,1821,BAHADURGANJ,2446158,110,2008,20100
******07702,11,2024-25,BIHAR,KISHANGANJ,TERHA GACHH,Hatgaon,U M S JHUNKI MUSHARA 141,1008002,NA,NA,NA,BAHADURGANJ-52,,NPS HATGAWN WARD N  -11,1,1-Rural,1,Primary,3,3-Co-ed,1,5,1,1,Department of Education,Department of Education,0,Operational,855101.0,4,0,0,4,0,0,0,0,0,0,0,0,0,2,2,0,4,0,1,3,0,0,0,0,0,0,0,153,1,153,0,0,0,0.0,0.0,3,0,0,0,0,0,0,0,1,0,0,,,,,222227,Hatgaon,96867,Haatgaon,1826,TERHAGACHH,2478482,110,2008,20096
******00701,11,2024-25,BIHAR,KISHANGANJ,BAHADURGANJ,Birpur,U.M.S PLASMANI,1008002,NA,NA,NA,BAHADURGANJ-52,,UMS KUMAHAR TOLI BIRPUR,1,1-Rural,2,Primary with Upper Primary,3,3-Co-ed,1,8,1,1,Department of Education,Department of Education,0,Operational,855101.0,9,0,0,1,2,6,0,0,0,0,0,0,0,6,3,0,9,1,3,2,4,0,0,0,0,0,0,183,1,35,149,0,67,0.0,0.0,4,0,1,0,1,0,0,0,2,1,0,,,,,222698,Birpur,96788,Palasmani,1821,BAHADURGANJ,2425907,110,2008,20100
******06801,11,2024-25,BIHAR,KISHANGANJ,KISHANGANJ,Chaundi,UMS SALKI,1008001,NA,NA,NA,KISHANGANJ-54,,PS SATIGHATA  CHOUNDI,1,1-Rural,1,Primary,3,3-Co-ed,1,5,1,1,Department of Education,Department of Education,0,Operational,855107.0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0,0,0,0,0,0,0,36,0,15,0,0,0,0.0,0.0,2,0,0,0,0,0,0,0,0,0,0,,,,,222931,Chaundi,96814,Singhia Kulamani,1823,KISHANGANJ,2436516,110,2008,20095
******19401,11,2024-25,BIHAR,KISHANGANJ,POTHIA,Nimalagaon,U.M.S KUSIYARI,1008001,NA,NA,NA,KISHANGANJ-54,,UMS  NIMLA GAON,1,1-Rural,2,Primary with Upper Primary,3,3-Co-ed,1,8,1,1,Department of Education,Department of Education,0,Operational,855117.0,4,0,0,1,3,0,0,0,0,0,0,0,0,3,1,0,4,0,2,1,1,1,0,0,0,0,0,225,0,2,138,0,0,55000.0,55000.0,3,0,1,0,0,0,0,0,0,0,0,,,,,222553,Nimalagaon,96851,Kusiyari,1825,POTHIA,2450084,110,2008,20097
******06201,11,2024-25,BIHAR,KISHANGANJ,DIGHAL BANK,Singhimari,M S SINGHIMARI,1008003,NA,NA,NA,THAKURGANJ-53,,MADRASA FAIZUL ULOOM SINGHIMARI PALSA,1,1-Rural,2,Primary with Upper Primary,3,3-Co-ed,1,8,97,97,Madrasa Unaided (Recognized),Madrasa Private Unaided (Recognized),0,Operational,855101.0,6,0,0,1,0,5,0,0,0,0,0,0,0,6,0,0,6,0,4,2,0,0,0,0,0,6,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,2,3,0,0,1,0,0,,,,,222302,Singhimari,96803,Singhi Mari,1822,DIGHALBANK,2495327,110,2008,20099
******08202,11,2024-25,BIHAR,KISHANGANJ,TERHA GACHH,Gargaon,M S BAIGANA,1008002,NA,NA,NA,BAHADURGANJ-52,,NPS GARGAON SHAKIL TOLA,1,1-Rural,1,Primary,3,3-Co-ed,1,5,1,1,Department of Education,Department of Education,0,Operational,855101.0,3,0,0,3,0,0,0,0,0,0,0,0,0,1,2,0,3,0,3,0,0,0,0,0,0,1,0,45,0,13,0,0,0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,,,,,222278,Gargaon,96862,Baigna,1826,TERHAGACHH,2486692,110,2008,20096
******06502,11,2024-25,BIHAR,KISHANGANJ,POTHIA,Dhangi Pokhar,U.M.S BAKSA,1008001,NA,NA,NA,KISHANGANJ-54,,NPS DANGI BASTI AADIWASI TOLA,1,1-Rural,1,Primary,3,3-Co-ed,1,5,1,1,Department of Education,Department of Education,0,Operational,855117.0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,2,0,2,0,0,0,0,0,0,0,0,29,0,29,0,0,0,25000.0,25000.0,0,0,0,0,0,0,0,0,2,0,0,,,,,222569,Dhangi Pokhar,96851,Kusiyari,1825,POTHIA,2457263,110,2008,20097
******20301,11,2024-25,BIHAR,KISHANGANJ,KOCHADHAMAN,Patkoikala,U M S BIRWA KALKALI,1008004,NA,NA,NA,KOCHADHAMAN-55,,NPS HATHIDUBA,1,1-Rural,1,Primary,3,3-Co-ed,1,5,1,1,Department of Education,Department of Education,0,Operational,855107.0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2,0,0,0,0,0,0,0,0,102,0,100,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,2,0,0,,,,,222767,Patkoikala,96835,Patkoi Kala,1824,KOCHADHAMAN,2476167,110,2008,20101
******05001,11,2024-25,BIHAR,KISHANGANJ,POTHIA,Adhikari,M.S. RATANPUR,1008001,NA,NA,NA,KISHANGANJ-54,,PS ADHIKARI,1,1-Rural,1,Primary,3,3-Co-ed,1,5,1,1,Department of Education,Department of Education,0,Operational,855117.0,4,0,0,4,0,0,0,0,0,0,0,0,0,2,2,0,4,0,0,4,0,1,0,0,0,1,0,173,14,158,0,0,0,50000.0,50000.0,4,0,0,0,0,0,0,0,0,0,0,,,,,222640,Adhikari,96855,Panasi,1825,POTHIA,2405684,110,2008,20097
******07101,11,2024-25,BIHAR,KISHANGANJ,DIGHAL BANK,Satmeri,M.S.GANDHARV DANGA,1008003,NA,NA,NA,THAKURGANJ-53,,PS  SATMEDHI,1,1-Rural,1,Primary,3,3-Co-ed,1,5,1,1,Department of Education,Department of Education,0,Operational,855108.0,4,0,0,4,0,0,0,0,0,0,0,0,0,3,1,0,4,0,0,2,2,0,0,0,0,4,0,72,0,50,0,0,0,55000.0,55000.0,2,0,2,0,0,0,0,0,0,0,0,,,,,222343,Satmeri,96797,Karuwamani,1822,DIGHALBANK,2476241,110,2008,20099
******00801,11,2024-25,BIHAR,KISHANGANJ,BAHADURGANJ,Nisndara,U.M.S HARI BHASHA,1008002,NA,NA,NA,BAHADURGANJ-52,,UMS NISHANDRA,1,1-Rural,2,Primary with Upper Primary,3,3-Co-ed,1,8,1,1,Department of Education,Department of Education,0,Operational,855101.0,6,0,0,5,1,0,0,0,0,0,0,0,0,3,3,0,6,1,3,3,0,0,0,0,0,0,0,112,1,90,26,0,19,0.0,0.0,2,0,0,0,0,0,0,2,2,0,0,,,,,222714,Nisndara,96787,Nisandra,1821,BAHADURGANJ,2447705,110,2008,20100
******00602,11,2024-25,BIHAR,KISHANGANJ,DIGHAL BANK,Dhantola,UMS DIGHAL BANK,1008003,NA,NA,NA,THAKURGANJ-53,,UMS KUMHAGA,1,1-Rural,2,Primary with Upper Primary,3,3-Co-ed,1,8,1,1,Department of Education,Department of Education,0,Operational,855101.0,8,0,0,0,0,8,0,0,0,0,0,0,0,4,4,0,8,0,0,5,3,0,0,0,0,8,0,223,0,172,197,0,150,85000.0,85000.0,5,0,2,1,0,0,0,0,0,0,0,,,,,222353,Dhantola,96793,Dhantola,1822,DIGHALBANK,2468116,110,2008,20099
******01605,11,2024-25,BIHAR,KISHANGANJ,POTHIA,Jahangirpur,M.S. JAHANGIRPUR,1008001,NA,NA,NA,KISHANGANJ-54,,P.S ADIWASI TOLA JAHANGIRPUR,1,1-Rural,1,Primary,3,3-Co-ed,1,5,1,1,Department of Education,Department of Education,0,Operational,855117.0,3,0,0,3,0,0,0,0,0,0,0,0,0,1,2,0,3,0,2,1,0,0,0,0,0,0,0,47,0,28,0,0,0,25000.0,25000.0,0,0,0,0,0,0,0,0,3,0,0,,,,,222637,Jahangirpur,96848,Jahangirpur,1825,POTHIA,2418973,110,2008,20097
******03803,11,2024-25,BIHAR,KISHANGANJ,DIGHAL BANK,Singhimari,M S SINGHIMARI,,NA,NA,NA,,,MADRASA FAIZUL ULOOM SINGHIMARI PALSA HAT,1,1-Rural,2,Primary with Upper Primary,3,3-Co-ed,1,8,97,97,Madrasa Unaided (Recognized),Madrasa Private Unaided (Recognized),0,Operational,,6,0,0,0,0,6,0,0,0,0,0,0,0,6,0,0,6,0,3,2,1,1,0,0,0,5,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,3,3,0,0,0,0,0,,,,,222302,Singhimari,96803,Singhi Mari,1822,Dighalbank,2505133,110,2008,20099
******20201,11,2024-25,BIHAR,KISHANGANJ,THAKURGANJ,Jirangachh,M.S.BHOGDABAR,1008003,NA,NA,NA,THAKURGANJ-53,,NPS DANGIGACHH,1,1-Rural,1,Primary,3,3-Co-ed,1,5,1,1,Department of Education,Department of Education,0,Operational,855116.0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,2,0,0,0,0,1,0,0,85,0,9,0,0,0,25000.0,25000.0,0,0,0,0,0,0,0,1,1,0,0,,,,,222428,Jirangachh,96885,Jiran Gachh,1827,THAKURGANJ,2473409,110,2008,20098
******06203,11,2024-25,BIHAR,KISHANGANJ,BAHADURGANJ,Guabari,U.M.S BILASI,1008002,NA,NA,NA,BAHADURGANJ-52,,NPS GARGAWN WORD NO. 8,1,1-Rural,1,Primary,3,3-Co-ed,1,5,1,1,Department of Education,Department of Education,0,Operational,855101.0,3,0,0,3,0,0,0,0,0,0,0,0,0,2,1,0,3,0,1,2,0,0,0,0,0,0,0,71,0,42,0,0,0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,,,,,222679,Guabari,96780,Gua Bari,1821,BAHADURGANJ,2414883,110,2008,20100
******07102,11,2024-25,BIHAR,KISHANGANJ,DIGHAL BANK,Tarabari,M.S. KATHALBARI,1008003,NA,NA,NA,THAKURGANJ-53,,PS SATMEDHI 1,1,1-Rural,1,Primary,3,3-Co-ed,1,5,1,1,Department of Education,Department of Education,0,Operational,855101.0,3,0,0,3,0,0,0,0,0,0,0,0,0,1,2,0,3,0,2,0,1,0,0,0,0,3,0,95,0,1,0,0,0,55000.0,55000.0,3,0,0,0,0,0,0,0,0,0,0,,,,,222367,Tarabari,96804,Tara Bari Padampur,1822,DIGHALBANK,2413387,110,2008,20099
******05004,11,2024-25,BIHAR,KISHANGANJ,THAKURGANJ,Hulhuli,UMS BALUBARI,1008003,NA,NA,NA,THAKURGANJ-53,,NPS HULHULI ADIWASITOLA,1,1-Rural,1,Primary,3,3-Co-ed,1,5,1,1,Department of Education,Department of Education,0,Operational,855116.0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,2,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,25000.0,25000.0,0,0,1,0,0,0,0,0,1,0,0,,,,,222394,Hulhuli,96891,Pathria,1827,THAKURGANJ,2427704,110,2008,20098
******03601,11,2024-25,BIHAR,KISHANGANJ,DIGHAL BANK,Kumhia,U M S JARJHULLA,1008003,NA,NA,NA,THAKURGANJ-53,,UMS KUMHIYA,1,1-Rural,2,Primary with Upper Primary,3,3-Co-ed,1,8,1,1,Department of Education,Department of Education,0,Operational,855108.0,8,0,0,0,1,7,0,0,0,0,0,0,0,4,4,0,8,0,1,4,3,0,0,0,0,6,0,127,0,2,130,0,0,85000.0,85000.0,4,0,2,0,0,0,0,0,2,0,0,,,,,222372,Kumhia,96795,Ekra,1822,DIGHALBANK,2454101,110,2008,20099
******18001,11,2024-25,BIHAR,KISHANGANJ,KOCHADHAMAN,Moudho,U M S AHMADNAGAR MOUDHO,1008004,NA,NA,NA,KOCHADHAMAN-55,,UMS NIYAMATPUR,1,1-Rural,2,Primary with Upper Primary,3,3-Co-ed,1,8,1,1,Department of Education,Department of Education,0,Operational,855115.0,7,0,0,1,0,6,0,0,0,0,0,0,0,4,3,0,7,0,4,3,0,0,0,0,0,7,0,160,0,63,99,0,53,75000.0,75000.0,3,0,0,0,0,0,0,0,4,0,0,,,,,222885,Moudho,96833,Moudho,1824,KOCHADHAMAN,2488909,110,2008,20101
******02902,11,2024-25,BIHAR,KISHANGANJ,BAHADURGANJ,Netuapara,M.S NATWA PARA,1008002,NA,NA,NA,BAHADURGANJ-52,,MADRASA GHAUSIA NATWAPARA,1,1-Rural,3,Pr. with Up.Pr. Sec. and H.Sec.,3,3-Co-ed,1,12,97,97,Madrasa Unaided (Recognized),Madrasa Private Unaided (Recognized),0,Operational,855107.0,4,0,0,1,1,2,0,0,0,0,0,0,0,4,0,0,4,2,1,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,1,2,0,1,0,0,0,,,,,222761,Netuapara,96786,Natuapara,1821,BAHADURGANJ,2488100,110,2008,20100
******01502,11,2024-25,BIHAR,KISHANGANJ,POTHIA,Darigaon,U.M.S GEORAMARI,1008001,NA,NA,NA,KISHANGANJ-54,,NPS DARI GAON,1,1-Rural,1,Primary,3,3-Co-ed,1,5,1,1,Department of Education,Department of Education,0,Operational,855107.0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,0,2,1,0,0,0,0,0,0,0,42,0,1,0,0,0,25000.0,25000.0,2,0,1,0,0,0,0,0,0,0,0,,,,,222523,Darigaon,96840,Bhotathana,1825,POTHIA,2463708,110,2008,20097
******00906,11,2024-25,BIHAR,KISHANGANJ,DIGHAL BANK,Tulshia,A.M.S.TULSIA,1008003,NA,NA,NA,THAKURGANJ-53,,NPS GARHIBASTI,1,1-Rural,1,Primary,3,3-Co-ed,1,5,1,1,Department of Education,Department of Education,0,Operational,855101.0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,2,0,1,1,0,0,0,0,0,2,0,67,0,52,0,0,0,55000.0,55000.0,0,0,0,0,0,0,0,0,2,0,0,,,,,222322,Tulshia,96805,Tulsia,1822,DIGHALBANK,2491099,110,2008,20099
******00805,11,2024-25,BIHAR,KISHANGANJ,DIGHAL BANK,Ichmari,U M S JARJHULLA,1008003,NA,NA,NA,THAKURGANJ-53,,NPS ICHAMARI,1,1-Rural,1,Primary,3,3-Co-ed,1,5,1,1,Department of Education,Department of Education,0,Operational,855108.0,4,0,0,4,0,0,0,0,0,0,0,0,0,3,1,0,4,0,3,1,0,0,0,0,1,2,0,100,0,100,0,0,0,55000.0,50005.0,1,0,0,0,0,0,0,0,3,0,0,,,,,222365,Ichmari,96790,Athgachhiya,1822,DIGHALBANK,2455819,110,2008,20099
******01103,11,2024-25,BIHAR,KISHANGANJ,KOCHADHAMAN,Andhasur,M S ANDHASUR,1008004,NA,NA,NA,KOCHADHAMAN-55,,PS ALAM NAGAR,1,1-Rural,1,Primary,3,3-Co-ed,1,5,1,1,Department of Education,Department of Education,0,Operational,855115.0,3,0,0,3,0,0,0,0,0,0,0,0,0,1,2,0,3,0,2,1,0,0,0,0,0,1,0,56,0,50,0,0,0,0.0,0.0,3,0,0,0,0,0,0,0,0,0,0,,,,,222834,Andhasur,96817,Baliya,1824,KOCHADHAMAN,2475820,110,2008,20101
******16501,11,2024-25,BIHAR,KISHANGANJ,KOCHADHAMAN,Bhagal,M S BHAGAL,1008004,NA,NA,NA,KOCHADHAMAN-55,,PS S C Y PASCHIMTOLA BHAGAL,1,1-Rural,1,Primary,3,3-Co-ed,1,5,1,1,Department of Education,Department of Education,0,Operational,855115.0,5,0,0,5,0,0,0,0,0,0,0,0,0,2,3,0,5,0,1,4,0,0,0,0,0,0,0,62,0,62,0,0,0,50000.0,50000.0,3,0,0,0,0,0,0,0,2,0,0,,,,,222896,Bhagal,96819,Bhagal,1824,KOCHADHAMAN,2434354,110,2008,20101
******08101,11,2024-25,BIHAR,KISHANGANJ,POTHIA,Naukatta,U.M.S KUSIYARI,1008001,NA,NA,NA,KISHANGANJ-54,,UMS    NOWKATTA,1,1-Rural,2,Primary with Upper Primary,3,3-Co-ed,1,8,1,1,Department of Education,Department of Education,0,Operational,855117.0,7,0,0,1,0,6,0,0,0,0,0,0,0,4,3,0,7,0,2,2,3,0,0,0,0,0,0,129,0,119,182,1,107,50000.0,50000.0,5,0,1,0,0,0,0,0,1,0,0,,,,,222565,Naukatta,96853,Naukatta,1825,POTHIA,2418364,110,2008,20097
******05401,11,2024-25,BIHAR,KISHANGANJ,THAKURGANJ,Jirangachh,U.M.S GAMBHIR GARH,1008003,NA,NA,NA,THAKURGANJ-53,,UMS KUNJIMARI,1,1-Rural,2,Primary with Upper Primary,3,3-Co-ed,1,8,1,1,Department of Education,Department of Education,0,Operational,855116.0,6,0,0,3,2,1,0,0,0,0,0,0,0,3,3,0,6,0,3,2,1,0,0,0,0,0,0,121,0,1,64,0,0,25000.0,25000.0,0,0,1,0,0,0,0,3,2,0,0,,,,,222428,Jirangachh,96885,Jiran Gachh,1827,THAKURGANJ,2483992,110,2008,20098
